Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
8664,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF,0.39535654248584057,-1.0235911390783152,-0.41821828890141005,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8665,Somerset Airport,Somerville,United States,,KSMQ,0.5312928003522176,-0.8421612638084093,-0.5558741887218174,-0.9246893758318329,A,America/New_York,airport,OurAirports
8666,Eastport Municipal Airport,Eastport,United States,,KEPM,0.6824738207800096,-0.7534148810776684,-0.59242000283343,-0.9246893758318329,A,America/New_York,airport,OurAirports
8667,Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,0.525431335473774,-1.0363812859762231,-0.21112534226893884,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8669,Perth/Scone Airport,Perth,United Kingdom,PSL,EGPT,1.0893227798420737,-0.015854661732886976,-0.3780178933786362,-0.049915130556480974,E,Europe/London,airport,OurAirports
8670,Caernarfon Airport,Caernarfon,United Kingdom,,EGCK,0.9715503376528983,-0.027043077484676204,-0.6192202665152792,-0.049915130556480974,E,Europe/London,airport,OurAirports
8671,Grefrath-Niershorst Airport,Grefrath,Germany,,EDLF,0.9091620912125582,0.09693028332702666,-0.5558741887218174,0.12503971849858941,E,Europe/Berlin,airport,OurAirports
8681,St Paul Downtown Holman Field,St. Paul,United States,STP,KSTP,0.6833349615364638,-1.0552895283875496,-0.19041604760569172,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8682,Söderhamn Airport,Soderhamn,Sweden,SOO,ESNY,1.2594962818651587,0.22139733091651795,-0.566228836053441,0.12503971849858941,E,Europe/Stockholm,airport,OurAirports
8683,Newcastle Aerodrome,Newcastle,Ireland,,EINC,0.970466239930467,-0.04683404130386226,-0.6192202665152792,-0.049915130556480974,E,Europe/Dublin,airport,OurAirports
8684,Saravane Airport,Saravane,Laos,VNA,VLSV,-0.3479843811761964,1.2564724808912515,-0.27020774174937917,1.1747688128290117,U,Asia/Vientiane,airport,OurAirports
8689,Segeletz Airport,Segeletz,Germany,,EDAI,0.9618405630333972,0.16858224780033315,-0.5339467002548498,0.12503971849858941,E,Europe/Berlin,airport,OurAirports
8690,Fuentemilanos Airport,Segovia,Spain,,LEFM,0.5405600587461428,-0.02588281031263544,1.3944540910345733,0.12503971849858941,E,Europe/Madrid,airport,OurAirports
8691,Akeno Airport,Akeno,Japan,,RJOE,0.31628828631718714,1.6071852458615714,-0.6076474253799352,1.5246785109391525,U,Asia/Tokyo,airport,OurAirports
8692,Ust-Kamchatsk Airport,Ust Kamchatsk,Russia,,UHPK,1.082243844744544,1.9086972797610642,-0.49800998304509747,2.049543058104364,N,Asia/Anadyr,airport,OurAirports
8693,Oconomowoc Airport,Oconomowoc,United States,,0WI8,0.6199702404316481,-1.002120463934663,-0.08077860527085401,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8694,Kozyrevsk Airport,Kozyrevsk,Russia,,UHPO,1.076999865040359,1.8761153021050858,-0.41821828890141005,2.049543058104364,N,Asia/Anadyr,airport,OurAirports
8695,Dikson Airport,Dikson,Russia,DKS,UODD,1.6920074239324387,0.9547863355197633,-0.5912018090297095,1.1747688128290117,N,Asia/Krasnoyarsk,airport,OurAirports
8696,Beverley Airport,Mine Site,Australia,,YBEE,-1.967607164331622,1.6406325087733555,-0.549174122801355,1.6121559354666877,O,Australia/Adelaide,airport,OurAirports
8698,Bantry Aerodrome,Bantry,Ireland,BYT,EIBN,0.920973598521109,-0.08668899419712278,-0.6155656851041179,-0.049915130556480974,E,Europe/Dublin,airport,OurAirports
8700,Aliwal North Airport,Aliwal North,South Africa,,FAAN,-1.9850151442427126,0.3330144647220143,2.063242489277083,0.2999945675536598,U,Africa/Johannesburg,airport,OurAirports
8701,Alkantpan Copper Airport,Alkantpan,South Africa,,FACO,-1.9577156899462078,0.2818666097175712,1.5662194173591522,0.2999945675536598,U,Africa/Johannesburg,airport,OurAirports
8702,Alldays Airport,Alldays,South Africa,ADY,FAAL,-1.702668938434403,0.35996581034327835,0.9638225814194051,0.2999945675536598,U,Africa/Johannesburg,airport,OurAirports
8703,Bredasdorp Airport,Barberton,South Africa,,FABR,-2.125641268630942,0.25574507686524794,-0.601556456361333,0.2999945675536598,U,Africa/Johannesburg,airport,OurAirports
8706,Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,KHAO,0.48675121348018613,-0.9563385977219535,-0.23427102453962678,-0.9246893758318329,A,America/New_York,airport,OurAirports
8707,Bungoma Airport,Bungoma,Kenya,,HKBU,-0.8820189653240228,0.4236842193643553,2.2587625947742103,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8708,Bura East Airport,Bura,Kenya,,HKBR,-0.94117044724827,0.4862274284736286,-0.4096909322753671,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8709,Busia Airport,Busia,Kenya,,HKBA,-0.8862226803982103,0.41877987519937165,1.8098581781032361,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8710,Embu Airport,Embu,Kenya,,HKEM,-0.9225827414705241,0.4578014340027777,1.9079227793027298,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8711,Garba Tula Airport,Garba Tula,Kenya,,HKGT,-0.8835319753365878,0.46961583289213227,0.5983644403032795,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8712,Garissa Airport,Garissa,Kenya,GAS,HKGA,-0.9187093651961264,0.48273087494836636,-0.3305083350335399,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8713,Hola Airport,Hola,Kenya,HOA,HKHO,-0.9560623467163881,0.4868532703948011,-0.5010554675543986,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8714,Homa Bay Airport,Homa Bay,Kenya,,HKHB,-0.9235260137278765,0.42268227987159374,1.987105376544557,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8715,Isiolo Airport,Isiolo,Kenya,,HKIS,-0.8904190231241501,0.4588958737166646,1.5089643085842925,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8717,Kericho Airport,Kericho,Kenya,KEY,HKKR,-0.916111821921255,0.43166521706478406,3.3064092659737705,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8718,Kilaguni Airport,Kilaguni,Kenya,ILU,HKKL,-1.0050648205677046,0.4643835736424473,1.0551871166984366,0.4749494166087302,U,Africa/Nairobi,airport,OurAirports
8721,Antsirabe Airport,Antsirabe,Madagascar,ATJ,FMME,-1.6024563417471955,0.5686716679417093,2.423827855178327,0.4749494166087302,U,Indian/Antananarivo,airport,OurAirports
8722,Bekily Airport,Bekily,Madagascar,OVA,FMSL,-1.7576029025017652,0.548283616206378,0.1537237019453266,0.4749494166087302,U,Indian/Antananarivo,airport,OurAirports
8723,Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,UUYX,1.4068552750351735,0.6282024712287403,-0.4602459751297645,0.4749494166087302,N,Europe/Moscow,airport,OurAirports
8740,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,UNBG,0.931493327387923,1.0179910643145258,-0.03205085312203725,1.1747688128290117,N,Asia/Krasnoyarsk,airport,OurAirports
8742,Fond du Lac County Airport,Fond du Lac,United States,FLD,KFLD,0.6422833033991949,-1.0023071200938283,-0.12767906671409013,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8743,Waupaca Municipal Airport,Waupaca,United States,,KPCZ,0.6621192908621368,-1.008465712316256,-0.10818796585456343,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8744,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,0.6695969597202213,-1.0143821201336898,0.05626819764769311,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8745,Mys Shmidta Airport,Mys Shmidta,Russia,,UHMI,1.5279316384710393,-2.0556125133781373,-0.6076474253799352,2.049543058104364,N,Asia/Anadyr,airport,OurAirports
8746,Moma Airport,Honuu,Russia,MQJ,UEMA,1.442622905912783,1.6835547613036297,-0.22026179579684196,1.8745882090492934,N,Asia/Srednekolymsk,airport,OurAirports
8747,Luce County Airport,Newberry,United States,,KERY,0.7319170579908966,-0.9671781833338163,-0.09052415570061736,-0.9246893758318329,A,America/New_York,airport,OurAirports
8750,Peenemünde Airport,Peenemunde,Germany,PEF,EDCP,1.0088139941696461,0.18286628502241586,-0.6155656851041179,0.12503971849858941,E,Europe/Berlin,airport,OurAirports
8751,Góraszka Airport,Goraszka,Poland,,EPGO,0.9391770937206576,0.2698646673053485,-0.39994538184560374,0.12503971849858941,E,Europe/Warsaw,airport,OurAirports
8752,Nusawiru Airport,Nusawiru,Indonesia,CJN,WI1A,-1.1747790408858902,1.2805588558542642,-0.610083812987376,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
8759,Galion Municipal Airport,Galion,United States,GQQ,KGQQ,0.535788582414356,-0.9354983623779495,0.125705244459757,-0.9246893758318329,A,America/New_York,airport,OurAirports
8761,Tiputini Airport,Tiputini,Ecuador,TPN,SETI,-0.9297407707876768,-0.8520841917204838,-0.012559752262510552,-0.9246893758318329,S,America/Guayaquil,airport,OurAirports
8762,Rio Amazonas Airport,Pastaza,Ecuador,PTZ,SESM,-0.9554709055995415,-0.8814786020898264,1.4906914015284862,-0.9246893758318329,S,America/Guayaquil,airport,OurAirports
8763,Clarksville–Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,0.3899926196178019,-0.9898669424424095,-0.28482606739402416,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8771,Lompoc Airport,Lompoc,United States,LPC,KLPC,0.32095705038093325,-1.3729341011644385,-0.566228836053441,-1.449553922997044,A,America/Los_Angeles,airport,OurAirports
8772,Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,0.5084609259375796,-0.8560142278264367,-0.21782540818940113,-0.9246893758318329,A,America/New_York,airport,OurAirports
8773,Bost Airport,Lashkar Gah,Afghanistan,BST,OABT,0.21135336491585385,0.7691845934054403,0.8809854027664167,0.7373816901913358,U,Asia/Kabul,airport,OurAirports
8774,Lankaran International Airport,Lankaran,Azerbaijan,LLK,UBBL,0.46496382733980635,0.5890029535699358,-0.601556456361333,0.6499042656638006,U,Asia/Baku,airport,OurAirports
8775,Gabala International Airport,Qabala,Azerbaijan,GBB,UBBQ,0.5383741308194446,0.5761907722263635,-0.05032376017784354,0.6499042656638006,E,Asia/Baku,airport,OurAirports
8776,Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,UBBY,0.5643310334156308,0.5640765302634716,0.1592055740620685,0.6499042656638006,E,Asia/Baku,airport,OurAirports
8777,Lake Placid Airport,Lake Placid,United States,LKP,KLKP,0.6596913506184027,-0.8339524601521915,0.4442629241326465,-0.9246893758318329,A,America/New_York,airport,OurAirports
8779,Typliy Klyuch Airport,Khandyga,Russia,KDY,UEMH,1.3134000316530716,1.6093061054771485,-0.056414729196445634,1.5246785109391525,N,Asia/Yakutsk,airport,OurAirports
8780,Magan Airport,Yakutsk,Russia,GYG,UEMM,1.2892088969836069,1.5245903806849994,-0.26838045104379854,1.5246785109391525,N,Asia/Yakutsk,airport,OurAirports
8781,Qianjiang Wulingshan Airport,Qianjiang,China,JIQ,ZUQJ,0.13913940326720625,1.2845238043015759,0.6440467079427952,1.3497236618840822,N,Asia/Shanghai,airport,OurAirports
8782,Cooma Hospital Helipad,Yuzhno-Kurilsk,Russia,,YXCM,-2.181297281728655,1.7515687479296496,0.9979320079235768,1.699633359994223,N,Australia/Sydney,airport,OurAirports
8784,Lima Allen County Airport,Lima,United States,AOH,KAOH,0.5341477596583047,-0.9505983253643574,-0.02595988410343516,-0.9246893758318329,A,America/New_York,airport,OurAirports
8785,Sondok Airport,Hamhung,North Korea,DSO,ZKSD,0.5002104209363127,1.5005852144843237,-0.6125202005948168,1.4372010864116174,U,Asia/Pyongyang,airport,OurAirports
8789,Malcolm McKinnon Airport,Brunswick,United States,SSI,KSSI,0.19695904126536315,-0.9200553283806385,-0.6082565222817954,-0.9246893758318329,A,America/New_York,airport,OurAirports
8790,Beaver County Airport,Beaver Falls,United States,BFP,KBVI,0.5364626064514885,-0.9084670844165742,0.14336905461370306,-0.9246893758318329,A,America/New_York,airport,OurAirports
8792,Georgetown County Airport,Georgetown,United States,GGE,KGGE,0.27317942120271554,-0.8960454751188456,-0.5960745842445913,-0.9246893758318329,A,America/New_York,airport,OurAirports
8793,Hardwick Field,Cleveland,United States,HDI,KHDI,0.3405247476166652,-0.9599359066684481,-0.08747867119131632,-0.9246893758318329,A,America/New_York,airport,OurAirports
8796,Renton Municipal Airport,Renton,United States,RNT,KRNT,0.7736249708063073,-1.3931925281152209,-0.6003382625576127,-1.449553922997044,A,America/Los_Angeles,airport,OurAirports
8798,Brackett Field,La Verne,United States,POC,KPOC,0.30070119439142334,-1.3418046992513601,-0.004032395636467619,-1.449553922997044,A,America/Los_Angeles,airport,OurAirports
8801,Cross City Airport,Cross City,United States,CTY,KCTY,0.1434505249089686,-0.9399139167519797,-0.5942472935390106,-0.9246893758318329,A,America/New_York,airport,OurAirports
8802,Oconee County Regional Airport,Clemson,United States,CEU,KCEU,0.3211794364804936,-0.9373839344558822,-0.07651492695783255,-0.9246893758318329,A,America/New_York,airport,OurAirports
8804,Beech Factory Airport,Wichita,United States,BEC,KBEC,0.42784350493059276,-1.103443811184809,0.23777907440203552,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8807,Tabing Airport,Padang,Indonesia,,WIMG,-0.9332300631452033,1.186255265498419,-0.6143474913003975,1.1747688128290117,U,Asia/Jakarta,airport,OurAirports
8808,Tom B. David Field,Calhoun,United States,,KCZL,0.3135392859591206,-0.9611737083985901,-0.22574366791358386,-0.9246893758318329,A,America/New_York,airport,OurAirports
8809,Habersham County Airport,Cornelia,United States,,KAJR,0.31510972029527523,-0.9451512533810464,0.2621429504764439,-0.9246893758318329,A,America/New_York,airport,OurAirports
8811,Georgetown Municipal Airport,Georgetown,United States,,KGTU,0.18026742207822963,-1.1088259809702001,-0.1386428109475739,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8812,Old Rhinebeck Airport,Rhinebeck,United States,,NY94,0.578774004455897,-0.8328051127672427,-0.4230910641162917,-0.9246893758318329,U,America/New_York,airport,OurAirports
8813,Duxford Aerodrome,Duxford,United Kingdom,QFO,EGSU,0.9358726578750557,0.024756783680791664,-0.5436922506846132,-0.049915130556480974,E,Europe/London,airport,OurAirports
8815,Sidney Municipal-Lloyd W Carr Field,Sidney,United States,SNY,KSNY,0.5480655931863616,-1.1703151706572528,2.007205574305944,-1.2745990739419737,A,America/Denver,airport,OurAirports
8816,Newnan Hospital Heliport,Bengassi,Mali,,GA46,0.2756214963093304,-0.9595720553678512,-0.0350963376313383,-0.049915130556480974,N,Africa/Bamako,airport,OurAirports
8820,Great Keppel Is Airport,Great Keppel Island,Australia,GKL,YGKL,-1.7204650845745213,1.772567200890647,-0.6070383284780749,1.699633359994223,U,Australia/Brisbane,airport,OurAirports
8821,Roper Bar Airport,Roper Bar,Australia,RPB,YRRB,-1.4223275847787826,1.5823082832553834,-0.5637924484460001,1.6121559354666877,U,Australia/Darwin,airport,OurAirports
8822,Mount Garnet Airport,Mount Garnet,Australia,,YMRT,-1.5269656662072553,1.7054408359125295,-0.21965269889498176,1.699633359994223,U,Australia/Brisbane,airport,OurAirports
8823,Innisfail Airport,Innisfail,Australia,IFL,YIFL,-1.5220040442858846,1.7154309635787848,-0.5918109059315697,1.699633359994223,U,Australia/Brisbane,airport,OurAirports
8824,Kalaeloa Airport,Kapolei,United States,JRF,PHJR,-0.15043868707718158,-1.8087218738298332,-0.601556456361333,-1.7994636211071848,U,Pacific/Honolulu,airport,OurAirports
8825,Bamiyan Airport,Bamyan,Afghanistan,BIN,OABN,0.3262998384819912,0.8091915249532834,4.476484414447233,0.7373816901913358,N,Asia/Kabul,airport,OurAirports
8826,Changbaishan Airport,Baishan,China,NBS,ZYBS,0.5821421009661911,1.5020712526111855,1.1307151325291025,1.3497236618840822,N,Asia/Shanghai,airport,OurAirports
8830,Orang Airport,Chongjin,North Korea,RGO,ZKHM,0.5596134765141504,1.5257756022218516,-0.6125202005948168,1.4372010864116174,U,Asia/Pyongyang,airport,OurAirports
8831,Moomba Airport,Moomba,Australia,MOO,YOOM,-1.8939486678955326,1.648038275366987,-0.5327285064511295,1.6121559354666877,O,Australia/Adelaide,airport,OurAirports
8832,Lublin Airport,Lublin,Poland,LUZ,EPLB,0.9058586648129244,0.2864666027467546,-0.23427102453962678,0.12503971849858941,E,Europe/Warsaw,airport,OurAirports
8833,Iosco County Airport,East Tawas,United States,ECA,K6D9,0.6613958500318126,-0.9435936309654326,-0.25071664088985246,-0.9246893758318329,A,America/New_York,airport,OurAirports
8834,Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,United States,,KMDQ,0.32786663796696913,-0.9799289830463028,-0.15935210561082103,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8835,Leesburg Executive Airport,Leesburg,United States,,KJYO,0.47666561826896525,-0.8756236496018671,-0.3828906685935179,-0.9246893758318329,A,America/New_York,airport,OurAirports
8838,Anoka County-Blaine (Janes Field) Airport,Anoka,United States,,KANE,0.6907632098942887,-1.0570442158185702,-0.06433298892062836,-1.0996442248869034,U,America/Chicago,airport,OurAirports
8839,Robinson Crusoe Airport,San Juan Bautista,Chile,,SCIR,-2.0903524338971127,-0.8915267337540649,-0.35609040491166866,-0.7497345267767626,S,America/Santiago,airport,OurAirports
8840,Villa Airport,Maamigili,Maldives,VAM,VRMV,-0.7798807191042295,0.8673571870438267,-0.6161747820059781,0.824859114718871,U,Indian/Maldives,airport,OurAirports
8845,Lingling Airport,Yongzhou,China,LLF,ZGLG,0.02710881339931664,1.3167301848963666,-0.41273641678466816,1.3497236618840822,U,Asia/Shanghai,airport,OurAirports
8846,Lošinj Island Airport,Mali Losinj,Croatia,LSZ,LDLO,0.6703238879798886,0.19003618932155725,-0.5278557312362477,0.12503971849858941,E,Europe/Zagreb,airport,OurAirports
8847,Onslow Airport,Onslow,Australia,ONS,YOLW,-1.667002472546712,1.3573276293239962,-0.6155656851041179,1.3497236618840822,O,Australia/Perth,airport,OurAirports
8848,Theodore Airport,Theodore,Australia,TDR,YTDR,-1.7843379150724303,1.7627277421442975,-0.5156737931990436,1.699633359994223,N,Australia/Brisbane,airport,OurAirports
8850,Williamson Sodus Airport,Williamson,United States,,KSDC,0.6233508518974057,-0.870564806020844,-0.36157227702841055,-0.9246893758318329,A,America/New_York,airport,OurAirports
8853,Fairoaks Airport,Fairoaks,United Kingdom,,EGTF,0.9096635370968277,0.01675038751632118,-0.5711016112683226,-0.049915130556480974,U,Europe/London,airport,OurAirports
8854,Boulder Municipal Airport,Boulder,United States,WBU,KBDU,0.5105923065779779,-1.1962871684044987,2.601075053619648,-1.2745990739419737,A,America/Denver,airport,OurAirports
8855,Neustadt-Glewe Airport,Neustadt-Glewe,Germany,,EDAN,0.9806514471798147,0.15784267708609576,-0.5497832197032153,0.12503971849858941,E,Europe/Berlin,airport,OurAirports
8859,Goetsenhoven Air Base,GOETSENHOVEN,Belgium,,EBTN,0.8896759714815894,0.08068572090815529,-0.46999152555952783,0.12503971849858941,E,Europe/Brussels,airport,OurAirports
8860,Tutow Airport,Wildenrath,Germany,,EDUW,1.0004916078971011,0.17642769752242907,-0.603992843968774,0.12503971849858941,E,Europe/Berlin,airport,OurAirports
8861,Bremgarten Airport,Bremgarten,Germany,,EDTG,0.788082093137483,0.11151371866444851,-0.1958979197224336,0.12503971849858941,E,Europe/Berlin,airport,OurAirports
8862,Bitburg Airport,Birburg,Germany,BBJ,EDRB,0.8601595819951048,0.09931256921253329,0.12326885685231616,0.12503971849858941,U,Europe/Berlin,airport,OurAirports
8864,Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,0.4196071385021278,-1.3920219260838476,-0.6173929758096985,-1.449553922997044,A,America/Los_Angeles,airport,OurAirports
8866,Ust-Nera Airport,Ust-Nera,Russia,USR,UEMT,1.3755437825138472,1.6818563748169268,0.47959054444053867,1.699633359994223,N,Asia/Vladivostok,airport,OurAirports
8867,Letiště Vysoké Mýto,Vysoke Myto,Czech Republic,,LKVM,0.8595110079077621,0.21081266745504282,-0.01621433367367181,0.12503971849858941,E,Europe/Prague,airport,OurAirports
8868,Spa (la Sauvenière) Airfield,Spa,Belgium,,EBSP,0.8791174671467564,0.09172493546775767,0.34315283842385175,0.12503971849858941,E,Europe/Brussels,airport,OurAirports
8869,Falcon Field,Mesa,United States,MSC,KFFZ,0.2784410356471896,-1.2716419664337053,0.2292517177759926,-1.2745990739419737,A,America/Phoenix,airport,OurAirports
8870,Coolidge Municipal Airport,Cooldige,United States,,KP08,0.25991796124548766,-1.2681535918278846,0.3388891601108303,-1.2745990739419737,A,America/Phoenix,airport,OurAirports
8871,Cottonwood Airport,Cottonwood,United States,,KP52,0.323229643509246,-1.27520001657684,1.542464638186604,-1.2745990739419737,A,America/Phoenix,airport,OurAirports
8872,Namur-Suarlée Airfield,Namur,Belgium,,EBNM,0.8793115912043479,0.07849693271288981,-0.258025803712175,0.12503971849858941,E,Europe/Brussels,airport,OurAirports
8873,Kiewit Airfield Hasselt,Hasselt,Belgium,,EBZH,0.8963208956957415,0.08552189711551045,-0.5339467002548498,0.12503971849858941,E,Europe/Brussels,airport,OurAirports
8874,Ak-Chin Regional Airport,Phoenix,United States,,KA39,0.2618554738403544,-1.273850124010113,0.17199660900113292,-1.2745990739419737,A,America/Phoenix,airport,OurAirports
8875,Wickenburg Municipal Airport,Wickenburg,United States,,KE25,0.2963712595544398,-1.2840543799655302,0.8279939723045784,-1.2745990739419737,A,America/Phoenix,airport,OurAirports
8876,Yangzhou Taizhou Airport,Yangzhou,China,YTY,ZSYA,0.24677280033391977,1.4107180661780685,-0.6155656851041179,1.3497236618840822,N,Asia/Shanghai,airport,OurAirports
8877,Oakland County International Airport,Pontiac,United States,PTK,KPTK,0.6032644866821975,-0.9435680802267946,-0.022914399594134112,-0.9246893758318329,A,America/New_York,airport,OurAirports
8880,Kissidougou Airport,Kissidougou,Guinea,KSI,GUKU,-0.5790869210045247,-0.09410893021260652,0.4814178351461193,-0.049915130556480974,N,Africa/Conakry,airport,OurAirports
8888,Dillant Hopkins Airport,Keene,United States,EEN,KEEN,0.6114832183695239,-0.8143534750040541,-0.3225900753093572,-0.9246893758318329,A,America/New_York,airport,OurAirports
8889,Tianshui Maijishan Airport,Tianshui,China,THQ,ZLTS,0.3172093313461782,1.250090173177634,1.5668285142610126,1.3497236618840822,N,Asia/Shanghai,airport,OurAirports
8890,Kawama Airport,Kawama,Cuba,VRO,MUKW,-0.08633291182671284,-0.9190157658294087,-0.610083812987376,-0.9246893758318329,U,America/Havana,airport,OurAirports
8892,Kooddoo Airport,Kooddoo,Maldives,GKK,VRMO,-0.8765071264413794,0.8742849929576115,-0.6021655532631933,0.824859114718871,U,Indian/Maldives,airport,OurAirports
8893,Glasgow Industrial Airport,Glasgow,United States,,07MT,0.806373088960613,-1.2113766963620562,1.062496279520759,-1.2745990739419737,A,America/Denver,airport,OurAirports
8894,Rochester Airport,Rochester,United Kingdom,RCS,EGTO,0.9097976149754502,0.029060989424460518,-0.354263114206088,-0.049915130556480974,E,Europe/London,airport,OurAirports
8914,Termas de Río Hondo international Airport,Rio Hondo,Argentina,RHD,SANR,-1.8726765541357628,-0.7293463906217634,-0.05032376017784354,-0.5747796777216921,S,America/Cordoba,airport,OurAirports
8918,Keetmanshoop Airport,Keetmanshoop,Namibia,KMP,FYKT,-1.8389121888743765,0.23312936905290296,1.5156643745047549,0.12503971849858941,U,Africa/Windhoek,airport,OurAirports
8921,Kangding Airport,Kangding,China,KGT,ZUKD,0.1618713151204896,1.2022803317421107,7.933109332503922,1.3497236618840822,N,Asia/Shanghai,airport,OurAirports
8924,Velikiy Ustyug Airport,Veliky Ustyug,Russia,VUS,ULWU,1.2427975281656334,0.5593570304364172,-0.41821828890141005,0.4749494166087302,N,Europe/Moscow,airport,OurAirports
8925,Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,0.567047439944547,-1.0377488893943578,-0.21295263297451947,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8926,Turpan Jiaohe Airport,Turpan,China,TLQ,ZWTP,0.6161554871966561,1.0558353845496147,-0.05093285707970375,1.3497236618840822,U,Asia/Shanghai,airport,OurAirports
8927,Lorenzo Airport,Morro de Sao Paulo,Brazil,,SNCL,-1.3748510141214376,-0.4277191145905675,-0.6180020727115587,-0.5747796777216921,S,America/Fortaleza,airport,OurAirports
8928,Windom Municipal Airport,Windom,United States,,KMWM,0.6473013968773078,-1.079041016240536,0.23899726820575595,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8931,Longview Ranch Airport,Longview,United States,,OG39,0.673708142884548,-1.3634770620783339,0.6470921924520963,-1.449553922997044,A,America/Los_Angeles,airport,OurAirports
8932,Rothera Research Station,Rothera Research Station,United Kingdom,,EGAR,-3.2867332164404446,-0.7663336745559213,-0.6143474913003975,2.049543058104364,U,Antarctica/South_Pole,airport,OurAirports
8933,Sortavala Airport,Sortavala,Russia,,ULPW,1.276244305146811,0.37871874174453807,-0.6198293634171393,0.4749494166087302,N,Europe/Moscow,airport,OurAirports
8935,Lee Airport,Annapolis,United States,ANP,KANP,0.47189819819835593,-0.8641604351904936,-0.5991200687538922,-0.9246893758318329,A,America/New_York,airport,OurAirports
8943,Cuamba Airport,Cuamba,Mozambique,FXO,FQCB,-1.4251572578713152,0.4465913802321874,0.5490275912526026,0.2999945675536598,N,Africa/Maputo,airport,OurAirports
8944,Bodaybo Airport,Bodaibo,Russia,ODO,UIKB,1.1396764273922715,1.3472447483149355,-0.06006931060760689,1.3497236618840822,N,Asia/Irkutsk,airport,OurAirports
8946,Zhytomyr Airport,Zhytomyr,Ukraine,ZTR,UKKV,0.8716382740883979,0.356293230686686,-0.6198293634171393,0.2999945675536598,E,Europe/Kiev,airport,OurAirports
8948,Paluknys Airport,Paluknys,Lithuania,,EYVP,1.0203558649400724,0.3128183301791983,-0.3761906026730556,0.2999945675536598,E,Europe/Vilnius,airport,OurAirports
8949,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,VCRI,-0.6805809722768368,0.9634142273671759,-0.5242011498250865,0.9123365392464062,N,Asia/Colombo,airport,OurAirports
8950,Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,0.20509666645117564,-1.176411249530116,0.9717408411435878,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8951,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,0.20094664654055036,-1.0111660813973409,-0.5278557312362477,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8952,Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,QCJ,SDBK,-1.711861693433058,-0.5384913719644985,1.2147705049858115,-0.5747796777216921,S,America/Sao_Paulo,airport,OurAirports
8953,Base Aérea Airport,Anapolis,Brazil,,SBAN,-1.4750627736403963,-0.5442432202001765,1.652711177423302,-0.5747796777216921,S,America/Sao_Paulo,airport,OurAirports
8954,Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,QSC,SDSC,-1.6743108100149564,-0.5319514737337945,0.9936683296105554,-0.5747796777216921,S,America/Sao_Paulo,airport,OurAirports
8958,Chan Gurney Municipal Airport,Yankton,United States,YKN,KYKN,0.6121289729746221,-1.105424523939175,0.17565119041229416,-1.0996442248869034,A,America/Chicago,airport,OurAirports
8961,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,OMBY,-0.04541157281285313,0.6326057968405019,-0.6046019408706341,0.6499042656638006,U,Asia/Dubai,airport,OurAirports
